page,candidate,office,district,party,county,precinct,votes,winner,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 89,0,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 89,60,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 89,0,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 89,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 89,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 89,313,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 89,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 89,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 90,0,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 90,0,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 90,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 90,13,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 90,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 90,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 90,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 90,4,,,
10,George Pataki,President,,Republican,Hinds,Precinct 90,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 90,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 90,3,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 90,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 90,19,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 90,268,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 90,0,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 90,1,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 90,54,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 90,1,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 90,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 90,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 90,319,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 90,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 90,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 91,0,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 91,1,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 91,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 91,21,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 91,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 91,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 91,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 91,5,,,
10,George Pataki,President,,Republican,Hinds,Precinct 91,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 91,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 91,3,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 91,1,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 91,30,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 91,624,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 91,2,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 91,2,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 91,93,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 91,3,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 91,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 91,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 91,706,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 91,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 91,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 92,1,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 92,1,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 92,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 92,23,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 92,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 92,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 92,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 92,10,,,
10,George Pataki,President,,Republican,Hinds,Precinct 92,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 92,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 92,6,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 92,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 92,31,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 92,545,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 92,1,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 92,1,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 92,98,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 92,7,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 92,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 92,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 92,625,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 92,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 92,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 93,0,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 93,1,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 93,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 93,19,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 93,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 93,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 93,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 93,9,,,
10,George Pataki,President,,Republican,Hinds,Precinct 93,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 93,1,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 93,3,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 93,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 93,29,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 93,279,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 93,1,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 93,0,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 93,51,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 93,1,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 93,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 93,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 93,318,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 93,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 93,X,,,
11,Jeb Bush,President,,Republican,Hinds,Precinct 94,4,,,
11,Ben Carson,President,,Republican,Hinds,Precinct 94,4,,,
11,Chris Christie,President,,Republican,Hinds,Precinct 94,0,,,
11,Ted Cruz,President,,Republican,Hinds,Precinct 94,42,,,
11,Carly Florina,President,,Republican,Hinds,Precinct 94,0,,,
11,Lindsey Graham,President,,Republican,Hinds,Precinct 94,1,,,
11,Mike Huckabee,President,,Republican,Hinds,Precinct 94,0,,,
11,John R. Kaisch,President,,Republican,Hinds,Precinct 94,11,,,
11,George Pataki,President,,Republican,Hinds,Precinct 94,1,,,
11,Rand Paul,President,,Republican,Hinds,Precinct 94,0,,,
11,Marco Rubio,President,,Republican,Hinds,Precinct 94,8,,,
11,Rick Santorum,President,,Republican,Hinds,Precinct 94,0,,,
11,Donald J. Trump,President,,Republican,Hinds,Precinct 94,55,,,
11,Hillary Clinton,President,,Democrat,Hinds,Precinct 94,771,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 94,0,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Precinct 94,0,,,
11,Bernie Sanders,President,,Democrat,Hinds,Precinct 94,132,,,
11,Willie Wilson,President,,Democrat,Hinds,Precinct 94,7,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 94,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 94,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 94,864,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 94,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 94,X,,,
11,Jeb Bush,President,,Republican,Hinds,Precinct 96,1,,,
11,Ben Carson,President,,Republican,Hinds,Precinct 96,2,,,
11,Chris Christie,President,,Republican,Hinds,Precinct 96,0,,,
11,Ted Cruz,President,,Republican,Hinds,Precinct 96,74,,,
11,Carly Florina,President,,Republican,Hinds,Precinct 96,0,,,
11,Lindsey Graham,President,,Republican,Hinds,Precinct 96,0,,,
11,Mike Huckabee,President,,Republican,Hinds,Precinct 96,0,,,
11,John R. Kaisch,President,,Republican,Hinds,Precinct 96,15,,,
11,George Pataki,President,,Republican,Hinds,Precinct 96,0,,,
11,Rand Paul,President,,Republican,Hinds,Precinct 96,0,,,
11,Marco Rubio,President,,Republican,Hinds,Precinct 96,12,,,
11,Rick Santorum,President,,Republican,Hinds,Precinct 96,0,,,
11,Donald J. Trump,President,,Republican,Hinds,Precinct 96,78,,,
11,Hillary Clinton,President,,Democrat,Hinds,Precinct 96,462,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 96,1,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Precinct 96,0,,,
11,Bernie Sanders,President,,Democrat,Hinds,Precinct 96,88,,,
11,Willie Wilson,President,,Democrat,Hinds,Precinct 96,2,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 96,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 96,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 96,529,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 96,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 96,X,,,
11,Jeb Bush,President,,Republican,Hinds,Raymond 1,1,,,
11,Ben Carson,President,,Republican,Hinds,Raymond 1,5,,,
11,Chris Christie,President,,Republican,Hinds,Raymond 1,2,,,
11,Ted Cruz,President,,Republican,Hinds,Raymond 1,215,,,
11,Carly Florina,President,,Republican,Hinds,Raymond 1,0,,,
11,Lindsey Graham,President,,Republican,Hinds,Raymond 1,0,,,
11,Mike Huckabee,President,,Republican,Hinds,Raymond 1,1,,,
11,John R. Kaisch,President,,Republican,Hinds,Raymond 1,64,,,
11,George Pataki,President,,Republican,Hinds,Raymond 1,0,,,
11,Rand Paul,President,,Republican,Hinds,Raymond 1,1,,,
11,Marco Rubio,President,,Republican,Hinds,Raymond 1,40,,,
11,Rick Santorum,President,,Republican,Hinds,Raymond 1,0,,,
11,Donald J. Trump,President,,Republican,Hinds,Raymond 1,245,,,
11,Hillary Clinton,President,,Democrat,Hinds,Raymond 1,285,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Raymond 1,1,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Raymond 1,0,,,
11,Bernie Sanders,President,,Democrat,Hinds,Raymond 1,52,,,
11,Willie Wilson,President,,Democrat,Hinds,Raymond 1,2,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Raymond 1,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Raymond 1,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Raymond 1,315,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Raymond 1,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Raymond 1,X,,,
11,Jeb Bush,President,,Republican,Hinds,Raymond 2,5,,,
11,Ben Carson,President,,Republican,Hinds,Raymond 2,10,,,
11,Chris Christie,President,,Republican,Hinds,Raymond 2,2,,,
11,Ted Cruz,President,,Republican,Hinds,Raymond 2,197,,,
11,Carly Florina,President,,Republican,Hinds,Raymond 2,2,,,
11,Lindsey Graham,President,,Republican,Hinds,Raymond 2,0,,,
11,Mike Huckabee,President,,Republican,Hinds,Raymond 2,0,,,
11,John R. Kaisch,President,,Republican,Hinds,Raymond 2,65,,,
11,George Pataki,President,,Republican,Hinds,Raymond 2,0,,,
11,Rand Paul,President,,Republican,Hinds,Raymond 2,1,,,
11,Marco Rubio,President,,Republican,Hinds,Raymond 2,37,,,
11,Rick Santorum,President,,Republican,Hinds,Raymond 2,0,,,
11,Donald J. Trump,President,,Republican,Hinds,Raymond 2,339,,,
11,Hillary Clinton,President,,Democrat,Hinds,Raymond 2,341,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Raymond 2,1,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Raymond 2,0,,,
11,Bernie Sanders,President,,Democrat,Hinds,Raymond 2,64,,,
11,Willie Wilson,President,,Democrat,Hinds,Raymond 2,1,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Raymond 2,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Raymond 2,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Raymond 2,372,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Raymond 2,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Raymond 2,X,,,
11,Jeb Bush,President,,Republican,Hinds,Springride,1,,,
11,Ben Carson,President,,Republican,Hinds,Springride,6,,,
11,Chris Christie,President,,Republican,Hinds,Springride,1,,,
11,Ted Cruz,President,,Republican,Hinds,Springride,229,,,
11,Carly Florina,President,,Republican,Hinds,Springride,0,,,
11,Lindsey Graham,President,,Republican,Hinds,Springride,0,,,
11,Mike Huckabee,President,,Republican,Hinds,Springride,1,,,
11,John R. Kaisch,President,,Republican,Hinds,Springride,62,,,
11,George Pataki,President,,Republican,Hinds,Springride,1,,,
11,Rand Paul,President,,Republican,Hinds,Springride,3,,,
11,Marco Rubio,President,,Republican,Hinds,Springride,24,,,
11,Rick Santorum,President,,Republican,Hinds,Springride,1,,,
11,Donald J. Trump,President,,Republican,Hinds,Springride,296,,,
11,Hillary Clinton,President,,Democrat,Hinds,Springride,613,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Springride,0,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Springride,0,,,
11,Bernie Sanders,President,,Democrat,Hinds,Springride,109,,,
11,Willie Wilson,President,,Democrat,Hinds,Springride,2,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Springride,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Springride,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Springride,697,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Springride,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Springride,X,,,
11,Jeb Bush,President,,Republican,Hinds,St Thomas,0,,,
11,Ben Carson,President,,Republican,Hinds,St Thomas,0,,,
11,Chris Christie,President,,Republican,Hinds,St Thomas,0,,,
11,Ted Cruz,President,,Republican,Hinds,St Thomas,2,,,
11,Carly Florina,President,,Republican,Hinds,St Thomas,0,,,
11,Lindsey Graham,President,,Republican,Hinds,St Thomas,0,,,
11,Mike Huckabee,President,,Republican,Hinds,St Thomas,0,,,
11,John R. Kaisch,President,,Republican,Hinds,St Thomas,0,,,
11,George Pataki,President,,Republican,Hinds,St Thomas,0,,,
11,Rand Paul,President,,Republican,Hinds,St Thomas,0,,,
11,Marco Rubio,President,,Republican,Hinds,St Thomas,0,,,
11,Rick Santorum,President,,Republican,Hinds,St Thomas,0,,,
11,Donald J. Trump,President,,Republican,Hinds,St Thomas,2,,,
11,Hillary Clinton,President,,Democrat,Hinds,St Thomas,174,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,St Thomas,0,,,
11,Martin O'Mailey,President,,Democrat,Hinds,St Thomas,1,,,
11,Bernie Sanders,President,,Democrat,Hinds,St Thomas,25,,,
11,Willie Wilson,President,,Democrat,Hinds,St Thomas,0,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,St Thomas,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,St Thomas,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,St Thomas,200,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,St Thomas,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,St Thomas,X,,,
11,Jeb Bush,President,,Republican,Hinds,Terry 1,0,,,
11,Ben Carson,President,,Republican,Hinds,Terry 1,0,,,
11,Chris Christie,President,,Republican,Hinds,Terry 1,0,,,
11,Ted Cruz,President,,Republican,Hinds,Terry 1,53,,,
11,Carly Florina,President,,Republican,Hinds,Terry 1,0,,,
11,Lindsey Graham,President,,Republican,Hinds,Terry 1,0,,,
11,Mike Huckabee,President,,Republican,Hinds,Terry 1,1,,,
11,John R. Kaisch,President,,Republican,Hinds,Terry 1,12,,,
11,George Pataki,President,,Republican,Hinds,Terry 1,0,,,
11,Rand Paul,President,,Republican,Hinds,Terry 1,0,,,
11,Marco Rubio,President,,Republican,Hinds,Terry 1,7,,,
11,Rick Santorum,President,,Republican,Hinds,Terry 1,0,,,
11,Donald J. Trump,President,,Republican,Hinds,Terry 1,96,,,
11,Hillary Clinton,President,,Democrat,Hinds,Terry 1,515,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Terry 1,0,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Terry 1,1,,,
11,Bernie Sanders,President,,Democrat,Hinds,Terry 1,64,,,
11,Willie Wilson,President,,Democrat,Hinds,Terry 1,2,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Terry 1,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Terry 1,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Terry 1,580,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Terry 1,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Terry 1,X,,,
11,Jeb Bush,President,,Republican,Hinds,Terry 2,5,,,
11,Ben Carson,President,,Republican,Hinds,Terry 2,7,,,
11,Chris Christie,President,,Republican,Hinds,Terry 2,1,,,
11,Ted Cruz,President,,Republican,Hinds,Terry 2,386,,,
11,Carly Florina,President,,Republican,Hinds,Terry 2,0,,,
11,Lindsey Graham,President,,Republican,Hinds,Terry 2,1,,,
11,Mike Huckabee,President,,Republican,Hinds,Terry 2,3,,,
11,John R. Kaisch,President,,Republican,Hinds,Terry 2,55,,,
11,George Pataki,President,,Republican,Hinds,Terry 2,1,,,
11,Rand Paul,President,,Republican,Hinds,Terry 2,0,,,
11,Marco Rubio,President,,Republican,Hinds,Terry 2,36,,,
11,Rick Santorum,President,,Republican,Hinds,Terry 2,3,,,
11,Donald J. Trump,President,,Republican,Hinds,Terry 2,512,,,
11,Hillary Clinton,President,,Democrat,Hinds,Terry 2,380,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Terry 2,0,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Terry 2,0,,,
11,Bernie Sanders,President,,Democrat,Hinds,Terry 2,72,,,
11,Willie Wilson,President,,Democrat,Hinds,Terry 2,1,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Terry 2,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Terry 2,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Terry 2,426,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Terry 2,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Terry 2,X,,,
11,Jeb Bush,President,,Republican,Hinds,Tinnin,0,,,
11,Ben Carson,President,,Republican,Hinds,Tinnin,3,,,
11,Chris Christie,President,,Republican,Hinds,Tinnin,0,,,
11,Ted Cruz,President,,Republican,Hinds,Tinnin,173,,,
11,Carly Florina,President,,Republican,Hinds,Tinnin,0,,,
11,Lindsey Graham,President,,Republican,Hinds,Tinnin,0,,,
11,Mike Huckabee,President,,Republican,Hinds,Tinnin,0,,,
11,John R. Kaisch,President,,Republican,Hinds,Tinnin,31,,,
11,George Pataki,President,,Republican,Hinds,Tinnin,0,,,
11,Rand Paul,President,,Republican,Hinds,Tinnin,0,,,
11,Marco Rubio,President,,Republican,Hinds,Tinnin,33,,,
11,Rick Santorum,President,,Republican,Hinds,Tinnin,0,,,
11,Donald J. Trump,President,,Republican,Hinds,Tinnin,131,,,
11,Hillary Clinton,President,,Democrat,Hinds,Tinnin,97,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Tinnin,0,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Tinnin,0,,,
11,Bernie Sanders,President,,Democrat,Hinds,Tinnin,21,,,
11,Willie Wilson,President,,Democrat,Hinds,Tinnin,0,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Tinnin,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Tinnin,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Tinnin,108,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Tinnin,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Tinnin,X,,,
11,Jeb Bush,President,,Republican,Hinds,Utica 1,0,,,
11,Ben Carson,President,,Republican,Hinds,Utica 1,0,,,
11,Chris Christie,President,,Republican,Hinds,Utica 1,0,,,
11,Ted Cruz,President,,Republican,Hinds,Utica 1,59,,,
11,Carly Florina,President,,Republican,Hinds,Utica 1,0,,,
11,Lindsey Graham,President,,Republican,Hinds,Utica 1,0,,,
11,Mike Huckabee,President,,Republican,Hinds,Utica 1,0,,,
11,John R. Kaisch,President,,Republican,Hinds,Utica 1,14,,,
11,George Pataki,President,,Republican,Hinds,Utica 1,0,,,
11,Rand Paul,President,,Republican,Hinds,Utica 1,0,,,
11,Marco Rubio,President,,Republican,Hinds,Utica 1,3,,,
11,Rick Santorum,President,,Republican,Hinds,Utica 1,0,,,
11,Donald J. Trump,President,,Republican,Hinds,Utica 1,113,,,
11,Hillary Clinton,President,,Democrat,Hinds,Utica 1,131,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Utica 1,1,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Utica 1,1,,,
11,Bernie Sanders,President,,Democrat,Hinds,Utica 1,17,,,
11,Willie Wilson,President,,Democrat,Hinds,Utica 1,0,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Utica 1,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Utica 1,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Utica 1,141,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Utica 1,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Utica 1,X,,,
11,Jeb Bush,President,,Republican,Hinds,Utica 2,0,,,
11,Ben Carson,President,,Republican,Hinds,Utica 2,2,,,
11,Chris Christie,President,,Republican,Hinds,Utica 2,0,,,
11,Ted Cruz,President,,Republican,Hinds,Utica 2,27,,,
11,Carly Florina,President,,Republican,Hinds,Utica 2,0,,,
11,Lindsey Graham,President,,Republican,Hinds,Utica 2,0,,,
11,Mike Huckabee,President,,Republican,Hinds,Utica 2,0,,,
11,John R. Kaisch,President,,Republican,Hinds,Utica 2,2,,,
11,George Pataki,President,,Republican,Hinds,Utica 2,0,,,
11,Rand Paul,President,,Republican,Hinds,Utica 2,0,,,
11,Marco Rubio,President,,Republican,Hinds,Utica 2,3,,,
11,Rick Santorum,President,,Republican,Hinds,Utica 2,0,,,
11,Donald J. Trump,President,,Republican,Hinds,Utica 2,21,,,
11,Hillary Clinton,President,,Democrat,Hinds,Utica 2,286,,,
11,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Utica 2,1,,,
11,Martin O'Mailey,President,,Democrat,Hinds,Utica 2,0,,,
11,Bernie Sanders,President,,Democrat,Hinds,Utica 2,13,,,
11,Willie Wilson,President,,Democrat,Hinds,Utica 2,0,,,
11,Jimmy Giles,U.S. House,3,Republican,Hinds,Utica 2,X,,,
11,Greg Harper,U.S. House,3,Republican,Hinds,Utica 2,X,,,
11,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Utica 2,300,,,
11,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Utica 2,X,,,
11,Nathan Stewart,U.S. House,3,Democrat,Hinds,Utica 2,X,,,
12,Jeb Bush,President,,Republican,Hinds,TOTAL,85,,,
12,Ben Carson,President,,Republican,Hinds,TOTAL,188,,,
12,Chris Christie,President,,Republican,Hinds,TOTAL,17,,,
12,Ted Cruz,President,,Republican,Hinds,TOTAL,6055,,,
12,Carly Florina,President,,Republican,Hinds,TOTAL,9,,,
12,Lindsey Graham,President,,Republican,Hinds,TOTAL,6,,,
12,Mike Huckabee,President,,Republican,Hinds,TOTAL,37,,,
12,John R. Kaisch,President,,Republican,Hinds,TOTAL,3274,,,
12,George Pataki,President,,Republican,Hinds,TOTAL,8,,,
12,Rand Paul,President,,Republican,Hinds,TOTAL,37,,,
12,Marco Rubio,President,,Republican,Hinds,TOTAL,1348,,,
12,Rick Santorum,President,,Republican,Hinds,TOTAL,10,,,
12,Donald J. Trump,President,,Republican,Hinds,TOTAL,7326,,,
12,Hillary Clinton,President,,Democrat,Hinds,TOTAL,32207,WINNER,,
12,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,TOTAL,24,,,
12,Martin O'Mailey,President,,Democrat,Hinds,TOTAL,35,,,
12,Bernie Sanders,President,,Democrat,Hinds,TOTAL,5899,,,
12,Willie Wilson,President,,Democrat,Hinds,TOTAL,150,,,
12,Jimmy Giles,U.S. House,3,Republican,Hinds,TOTAL,530,,,
12,Greg Harper,U.S. House,3,Republican,Hinds,TOTAL,4740,,,
12,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,TOTAL,33705,WINNER,,
12,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,TOTAL,1556,,,
12,Nathan Stewart,U.S. House,3,Democrat,Hinds,TOTAL,983,,,
