candidate,office,district,party,county,votes
Otis Anthony II,House,31,D,Jones,
Rev. Torrey Bell Sr,House,31,D,Jones,
Sara Thomas,House,31,D,Jones,
Lester Williams,House,31,D,Jones,
Michael T. Pembleton,House,31,D,Jones,
Willie J. Perkins Sr,House,32,D,Jones,
Tommy Reynolds,House,33,D,Jones,
Linda Whittington,House,34,D,Jones,
Jimmy Davidson,House,36,D,Jones,
David Gibbs,House,36,D,Jones,
Tyrone Ellis,House,38,D,Jones,
David Callahan,House,42,D,Jones,
Reecy Dickson,House,42,D,Jones,
Michael T. Evans,House,43,D,Jones,
Bennett Malone,House,45,D,Jones,
Nathaniel Christian,House,48,D,Jones,
Jason M. White,House,48,D,Jones,
Thomas Lee Eskridge,House,48,D,Jones,
Bryant Wandrick Clark,House,47,D,Jones,
Willie L. Baddy,House,49,D,Jones,
John W. Hines,House,50,D,Jones,
Whitfield Harrington,House,51,D,Jones,
Rufus Straughter,House,51,D,Jones,
Gary Farmer,House,51,D,Jones,
Bobby Moak,House,53,D,Jones,
George Flaggs Jr.,House,55,D,Jones,
Jim Culberson,House,56,D,Jones,
Edward Blackmon Jr.,House,57,D,Jones,
Walter Robinson Jr,House,63,D,Jones,
Deborah Butler Dixon,House,63,D,Jones,
Dorsey Carson,House,64,D,Jones,
Mary H. Coleman,House,65,D,Jones,
Cecil Brown,House,66,D,Jones,
Earle S. Banks,House,67,D,Jones,
Credell Calhoun,House,68,D,Jones,
Alyce Griffin Clarke,House,69,D,Jones,
"James ""Jim"" Evans",House,70,D,Jones,
Adrienne Wooten,House,71,D,Jones,
Kimberly Buck,House,72,D,Jones,
Gay Polk,House,73,D,Jones,
Brad Oberhousen,House,73,D,Jones,
Tom Miles,House,75,D,Jones,
Greg Holloway Sr,House,76,D,Jones,
Frankie Chisholm,House,79,D,Jones,108
Bo Eaton II,House,79,D,Jones,339
Omeria Scott,House,80,D,Jones,1828
Wilbert Jones,House,82,D,Jones,
Charles Young Jr,House,82,D,Jones,
Gary D. Houston,House,83,D,Jones,
William G. Lee,House,84,D,Jones,
Chuck Middleton,House,85,D,Jones,
Jeffery Harness,House,85,D,Jones,
Mack Carney,House,86,D,Jones,
Sherra Lane,House,86,D,Jones,
Johnny W. Stringer,House,87,D,Jones,105
Jonathan L. Hodge,House,88,D,Jones,894
Jerdon L. Wellborn,House,89,D,Jones,1101
"Joe ""J.L."" Warren",House,90,D,Jones,
Bob Evans,House,91,D,Jones,
Ken Dale Sullivan,House,92,D,Jones,
Dirk Dedaux,House,93,D,Jones,
James Rickey Gray,House,94,D,Jones,
Robert Johnson,House,94,D,Jones,
Angela Cockerham,House,96,D,Jones,
David Myers,House,98,D,Jones,
Tasha Dillon,House,98,D,Jones,
Harry C. Griffith,House,100,D,Jones,
David Cook,House,102,D,Jones,
Percy W. Watson,House,103,D,Jones,
Dale Mitchell Kimble,House,105,D,Jones,
Rev. Royce R. Lott Jr.,House,107,D,Jones,
Douglas L. Lee,House,107,D,Jones,
Billy Broomfield,House,110,D,Jones,
Brandon Jones,House,111,D,Jones,
Randall H. Patterson,House,115,D,Jones,
Quentin Lyles,House,116,D,Jones,
Richard Kim Marsh,House,119,D,Jones,
Jacqueline Johnson,House,119,D,Jones,
John Johnson,House,119,D,Jones,
Robert Williams,House,119,D,Jones,
Sonya Williams-Barnes,House,119,D,Jones,
Charles Boggs,House,120,D,Jones,
Diane Peranich,House,121,D,Jones,
Latanya Toomer,House,121,D,Jones,
David Baria,House,122,D,Jones,
"William Bond Compton, Jr.",Governor,,D,Kemper,475
Johnny L. Dupree,Governor,,D,Kemper,1687
Bill Luckett,Governor,,D,Kemper,1040
Gay Dale Shaw,Governor,,D,Kemper,227
Jim Hood,Attorney General,,D,Kemper,3065
Connie Moran,State Treasurer,,D,Kemper,2775
Joe Gill,Commissioner of Agriculture and Commerce,,D,Kemper,2871
Louis Fondren,Commissioner of Insurance,,D,Kemper,2793
Bill Stone,Senate,2,D,Kemper,
"Henry Boyd, Jr.",Senate,2,D,Kemper,
Nickey Browining,Senate,3,D,Kemper,
Eric Powell,Senate,4,D,Kemper,
J P Wilemon,Senate,5,D,Kemper,
Stacey Dale Scott,Senate,6,D,Kemper,
Hob Bryan,Senate,7,D,Kemper,
Marshall Coleman,Senate,8,D,Kemper,
Russell Jolly,Senate,8,D,Kemper,
Sherman Carouthers,Senate,8,D,Kemper,
Gray Tollison,Senate,9,D,Kemper,
Steve Hale,Senate,10,D,Kemper,
Michael Cathey,Senate,10,D,Kemper,
Robert Jackson,Senate,11,D,Kemper,
Derek T. Simmons,Senate,12,D,Kemper,
Willie L. Simmons,Senate,13,D,Kemper,
Carlos Moore,Senate,14,D,Kemper,
Bennie L. Turner,Senate,16,D,Kemper,
Steven Kilgore,Senate,18,D,Kemper,
Kenneth Wayne Jones,Senate,21,D,Kemper,
Franklin Mallett Jr.,Senate,21,D,Kemper,
Mala Brooks,Senate,22,D,Kemper,
"George ""Boo"" Hollowell",Senate,22,D,Kemper,
David Jordan,Senate,24,D,Kemper,
Earl G. Blackmon,Senate,24,D,Kemper,
Cecilia Sampayo,Senate,25,D,Kemper,
John A. Horn,Senate,26,D,Kemper,
Hillman Terome Frazer,Senate,27,D,Kemper,
Alice Varnado Harden,Senate,28,D,Kemper,
David Blount,Senate,29,D,Kemper,
Melvin Hendricks,Senate,31,D,Kemper,
Clark Adams,Senate,32,D,Kemper,1287
Sampson Jackson,Senate,32,D,Kemper,2430
Haskins Montgomery,Senate,34,D,Kemper,
Albert Butler,Senate,36,D,Kemper,
Bob Dearing,Senate,37,D,Kemper,
Kelvin E. Butler,Senate,38,D,Kemper,
W L Rayburn,Senate,39,D,Kemper,
Michael Smith,Senate,39,D,Kemper,
Dennis Cochran,Senate,43,D,Kemper,
James Walley,Senate,43,D,Kemper,
Joe Bye,Senate,46,D,Kemper,
Deborah Dawkins,Senate,48,D,Kemper,
Thomas McCarley,House,1,D,Kemper,
Rex Weathers,House,1,D,Kemper,
Nick Bain,House,2,D,Kemper,
Bobby Wren,House,3,D,Kemper,
Jimmy Wayne Russell,House,3,D,Kemper,
Tommy Cadle,House,3,D,Kemper,
Steve Fisher,House,4,D,Kemper,
James Nunnally,House,4,D,Kemper,
Jody Steverson,House,4,D,Kemper,
Kevin O. Buck,House,5,D,Kemper,
Clara Henderson Burnett,House,9,D,Kemper,
Jordan Bankhead,House,10,D,Kemper,
Greg Hodges,House,10,D,Kemper,
Joe C. Gardner,House,11,D,Kemper,
"Hollman ""Holly"" Raney",House,12,D,Kemper,
Ron Shapiro,House,12,D,Kemper,
Billy B. Gray,House,13,D,Kemper,
Jeff King,House,13,D,Kemper,
Don Randolph,House,13,D,Kemper,
Steve Shaw,House,13,D,Kemper,
Bobby Watson,House,13,D,Kemper,
Rick Spencer,House,15,D,Kemper,
Steve Holland,House,16,D,Kemper,
Mark DuVall,House,19,D,Kemper,
Brad Underwood,House,19,D,Kemper,
Jamie Franks,House,19,D,Kemper,
Donnie Bell,House,21,D,Kemper,
Preston E. Sullivan,House,22,D,Kemper,
Steve Whitten,House,23,D,Kemper,
Kevin Horan,House,24,D,Kemper,
John Mayo,House,25,D,Kemper,
Chuck Espy,House,26,D,Kemper,
Ferr Smith,House,27,D,Kemper,
David Dallas,House,28,D,Kemper,
Linda F. Coleman,House,29,D,Kemper,
Zachary Harris,House,30,D,Kemper,
Robert E. Huddleston,House,30,D,Kemper,
Jeffery Kilpatrick,House,30,D,Kemper,
Otis Anthony II,House,31,D,Kemper,
Rev. Torrey Bell Sr,House,31,D,Kemper,
Sara Thomas,House,31,D,Kemper,
Lester Williams,House,31,D,Kemper,
Michael T. Pembleton,House,31,D,Kemper,
Willie J. Perkins Sr,House,32,D,Kemper,
Tommy Reynolds,House,33,D,Kemper,
Linda Whittington,House,34,D,Kemper,
Jimmy Davidson,House,36,D,Kemper,
David Gibbs,House,36,D,Kemper,
Tyrone Ellis,House,38,D,Kemper,
David Callahan,House,42,D,Kemper,1097
Reecy Dickson,House,42,D,Kemper,1510
Michael T. Evans,House,43,D,Kemper,688
Bennett Malone,House,45,D,Kemper,
Nathaniel Christian,House,48,D,Kemper,
Jason M. White,House,48,D,Kemper,
Thomas Lee Eskridge,House,48,D,Kemper,
Bryant Wandrick Clark,House,47,D,Kemper,
Willie L. Baddy,House,49,D,Kemper,
John W. Hines,House,50,D,Kemper,
Whitfield Harrington,House,51,D,Kemper,
Rufus Straughter,House,51,D,Kemper,
Gary Farmer,House,51,D,Kemper,
Bobby Moak,House,53,D,Kemper,
George Flaggs Jr.,House,55,D,Kemper,
Jim Culberson,House,56,D,Kemper,
Edward Blackmon Jr.,House,57,D,Kemper,
Walter Robinson Jr,House,63,D,Kemper,
Deborah Butler Dixon,House,63,D,Kemper,
Dorsey Carson,House,64,D,Kemper,
Mary H. Coleman,House,65,D,Kemper,
Cecil Brown,House,66,D,Kemper,
Earle S. Banks,House,67,D,Kemper,
Credell Calhoun,House,68,D,Kemper,
Alyce Griffin Clarke,House,69,D,Kemper,
"James ""Jim"" Evans",House,70,D,Kemper,
Adrienne Wooten,House,71,D,Kemper,
Kimberly Buck,House,72,D,Kemper,
Gay Polk,House,73,D,Kemper,
Brad Oberhousen,House,73,D,Kemper,
Tom Miles,House,75,D,Kemper,
Greg Holloway Sr,House,76,D,Kemper,
Frankie Chisholm,House,79,D,Kemper,
Bo Eaton II,House,79,D,Kemper,
Omeria Scott,House,80,D,Kemper,
Wilbert Jones,House,82,D,Kemper,
Charles Young Jr,House,82,D,Kemper,
Gary D. Houston,House,83,D,Kemper,
William G. Lee,House,84,D,Kemper,
Chuck Middleton,House,85,D,Kemper,
Jeffery Harness,House,85,D,Kemper,
Mack Carney,House,86,D,Kemper,
Sherra Lane,House,86,D,Kemper,
Johnny W. Stringer,House,87,D,Kemper,
Jonathan L. Hodge,House,88,D,Kemper,
Jerdon L. Wellborn,House,89,D,Kemper,
"Joe ""J.L."" Warren",House,90,D,Kemper,
Bob Evans,House,91,D,Kemper,
Ken Dale Sullivan,House,92,D,Kemper,
Dirk Dedaux,House,93,D,Kemper,
James Rickey Gray,House,94,D,Kemper,
Robert Johnson,House,94,D,Kemper,
Angela Cockerham,House,96,D,Kemper,
David Myers,House,98,D,Kemper,
Tasha Dillon,House,98,D,Kemper,
Harry C. Griffith,House,100,D,Kemper,
David Cook,House,102,D,Kemper,
Percy W. Watson,House,103,D,Kemper,
Dale Mitchell Kimble,House,105,D,Kemper,
Rev. Royce R. Lott Jr.,House,107,D,Kemper,
Douglas L. Lee,House,107,D,Kemper,
Billy Broomfield,House,110,D,Kemper,
Brandon Jones,House,111,D,Kemper,
Randall H. Patterson,House,115,D,Kemper,
Quentin Lyles,House,116,D,Kemper,
Richard Kim Marsh,House,119,D,Kemper,
Jacqueline Johnson,House,119,D,Kemper,
John Johnson,House,119,D,Kemper,
Robert Williams,House,119,D,Kemper,
Sonya Williams-Barnes,House,119,D,Kemper,
Charles Boggs,House,120,D,Kemper,
Diane Peranich,House,121,D,Kemper,
Latanya Toomer,House,121,D,Kemper,
David Baria,House,122,D,Kemper,
"William Bond Compton, Jr.",Governor,,D,Lafayette,445
Johnny L. Dupree,Governor,,D,Lafayette,1319
Bill Luckett,Governor,,D,Lafayette,3617
Gay Dale Shaw,Governor,,D,Lafayette,591
Jim Hood,Attorney General,,D,Lafayette,5643
Connie Moran,State Treasurer,,D,Lafayette,5210
Joe Gill,Commissioner of Agriculture and Commerce,,D,Lafayette,5216
Louis Fondren,Commissioner of Insurance,,D,Lafayette,5246
Bill Stone,Senate,2,D,Lafayette,
"Henry Boyd, Jr.",Senate,2,D,Lafayette,
Nickey Browining,Senate,3,D,Lafayette,
Eric Powell,Senate,4,D,Lafayette,
J P Wilemon,Senate,5,D,Lafayette,
Stacey Dale Scott,Senate,6,D,Lafayette,
Hob Bryan,Senate,7,D,Lafayette,
Marshall Coleman,Senate,8,D,Lafayette,
Russell Jolly,Senate,8,D,Lafayette,
Sherman Carouthers,Senate,8,D,Lafayette,
Gray Tollison,Senate,9,D,Lafayette,5831
Steve Hale,Senate,10,D,Lafayette,
Michael Cathey,Senate,10,D,Lafayette,
Robert Jackson,Senate,11,D,Lafayette,
Derek T. Simmons,Senate,12,D,Lafayette,
Willie L. Simmons,Senate,13,D,Lafayette,
Carlos Moore,Senate,14,D,Lafayette,
Bennie L. Turner,Senate,16,D,Lafayette,
Steven Kilgore,Senate,18,D,Lafayette,
Kenneth Wayne Jones,Senate,21,D,Lafayette,
Franklin Mallett Jr.,Senate,21,D,Lafayette,
Mala Brooks,Senate,22,D,Lafayette,
"George ""Boo"" Hollowell",Senate,22,D,Lafayette,
David Jordan,Senate,24,D,Lafayette,
Earl G. Blackmon,Senate,24,D,Lafayette,
Cecilia Sampayo,Senate,25,D,Lafayette,
John A. Horn,Senate,26,D,Lafayette,
Hillman Terome Frazer,Senate,27,D,Lafayette,
Alice Varnado Harden,Senate,28,D,Lafayette,
David Blount,Senate,29,D,Lafayette,
Melvin Hendricks,Senate,31,D,Lafayette,
Clark Adams,Senate,32,D,Lafayette,
Sampson Jackson,Senate,32,D,Lafayette,
Haskins Montgomery,Senate,34,D,Lafayette,
Albert Butler,Senate,36,D,Lafayette,
Bob Dearing,Senate,37,D,Lafayette,
Kelvin E. Butler,Senate,38,D,Lafayette,
W L Rayburn,Senate,39,D,Lafayette,
Michael Smith,Senate,39,D,Lafayette,
Dennis Cochran,Senate,43,D,Lafayette,
James Walley,Senate,43,D,Lafayette,
Joe Bye,Senate,46,D,Lafayette,
Deborah Dawkins,Senate,48,D,Lafayette,
Thomas McCarley,House,1,D,Lafayette,
Rex Weathers,House,1,D,Lafayette,
Nick Bain,House,2,D,Lafayette,
Bobby Wren,House,3,D,Lafayette,
Jimmy Wayne Russell,House,3,D,Lafayette,
Tommy Cadle,House,3,D,Lafayette,
Steve Fisher,House,4,D,Lafayette,
James Nunnally,House,4,D,Lafayette,
Jody Steverson,House,4,D,Lafayette,
Kevin O. Buck,House,5,D,Lafayette,
Clara Henderson Burnett,House,9,D,Lafayette,
Jordan Bankhead,House,10,D,Lafayette,766
Greg Hodges,House,10,D,Lafayette,649
Joe C. Gardner,House,11,D,Lafayette,
"Hollman ""Holly"" Raney",House,12,D,Lafayette,1389
Ron Shapiro,House,12,D,Lafayette,1191
Billy B. Gray,House,13,D,Lafayette,282
Jeff King,House,13,D,Lafayette,113
Don Randolph,House,13,D,Lafayette,201
Steve Shaw,House,13,D,Lafayette,279
Bobby Watson,House,13,D,Lafayette,111
Rick Spencer,House,15,D,Lafayette,
Steve Holland,House,16,D,Lafayette,
Mark DuVall,House,19,D,Lafayette,
Brad Underwood,House,19,D,Lafayette,
Jamie Franks,House,19,D,Lafayette,
Donnie Bell,House,21,D,Lafayette,
Preston E. Sullivan,House,22,D,Lafayette,
Steve Whitten,House,23,D,Lafayette,
Kevin Horan,House,24,D,Lafayette,
John Mayo,House,25,D,Lafayette,
Chuck Espy,House,26,D,Lafayette,
Ferr Smith,House,27,D,Lafayette,
David Dallas,House,28,D,Lafayette,
Linda F. Coleman,House,29,D,Lafayette,
Zachary Harris,House,30,D,Lafayette,
Robert E. Huddleston,House,30,D,Lafayette,
Jeffery Kilpatrick,House,30,D,Lafayette,
Otis Anthony II,House,31,D,Lafayette,
Rev. Torrey Bell Sr,House,31,D,Lafayette,
Sara Thomas,House,31,D,Lafayette,
Lester Williams,House,31,D,Lafayette,
Michael T. Pembleton,House,31,D,Lafayette,
Willie J. Perkins Sr,House,32,D,Lafayette,
Tommy Reynolds,House,33,D,Lafayette,757
Linda Whittington,House,34,D,Lafayette,
Jimmy Davidson,House,36,D,Lafayette,
David Gibbs,House,36,D,Lafayette,
Tyrone Ellis,House,38,D,Lafayette,
David Callahan,House,42,D,Lafayette,
Reecy Dickson,House,42,D,Lafayette,
Michael T. Evans,House,43,D,Lafayette,
Bennett Malone,House,45,D,Lafayette,
Nathaniel Christian,House,48,D,Lafayette,
Jason M. White,House,48,D,Lafayette,
Thomas Lee Eskridge,House,48,D,Lafayette,
Bryant Wandrick Clark,House,47,D,Lafayette,
Willie L. Baddy,House,49,D,Lafayette,
John W. Hines,House,50,D,Lafayette,
Whitfield Harrington,House,51,D,Lafayette,
Rufus Straughter,House,51,D,Lafayette,
Gary Farmer,House,51,D,Lafayette,
Bobby Moak,House,53,D,Lafayette,
George Flaggs Jr.,House,55,D,Lafayette,
Jim Culberson,House,56,D,Lafayette,
Edward Blackmon Jr.,House,57,D,Lafayette,
Walter Robinson Jr,House,63,D,Lafayette,
Deborah Butler Dixon,House,63,D,Lafayette,
Dorsey Carson,House,64,D,Lafayette,
Mary H. Coleman,House,65,D,Lafayette,
Cecil Brown,House,66,D,Lafayette,
Earle S. Banks,House,67,D,Lafayette,
Credell Calhoun,House,68,D,Lafayette,
Alyce Griffin Clarke,House,69,D,Lafayette,
"James ""Jim"" Evans",House,70,D,Lafayette,
Adrienne Wooten,House,71,D,Lafayette,
Kimberly Buck,House,72,D,Lafayette,
Gay Polk,House,73,D,Lafayette,
Brad Oberhousen,House,73,D,Lafayette,
Tom Miles,House,75,D,Lafayette,
Greg Holloway Sr,House,76,D,Lafayette,
Frankie Chisholm,House,79,D,Lafayette,
Bo Eaton II,House,79,D,Lafayette,
Omeria Scott,House,80,D,Lafayette,
Wilbert Jones,House,82,D,Lafayette,
Charles Young Jr,House,82,D,Lafayette,
Gary D. Houston,House,83,D,Lafayette,
William G. Lee,House,84,D,Lafayette,
Chuck Middleton,House,85,D,Lafayette,
Jeffery Harness,House,85,D,Lafayette,
Mack Carney,House,86,D,Lafayette,
Sherra Lane,House,86,D,Lafayette,
Johnny W. Stringer,House,87,D,Lafayette,
Jonathan L. Hodge,House,88,D,Lafayette,
Jerdon L. Wellborn,House,89,D,Lafayette,
"Joe ""J.L."" Warren",House,90,D,Lafayette,
Bob Evans,House,91,D,Lafayette,
Ken Dale Sullivan,House,92,D,Lafayette,
Dirk Dedaux,House,93,D,Lafayette,
James Rickey Gray,House,94,D,Lafayette,
Robert Johnson,House,94,D,Lafayette,
Angela Cockerham,House,96,D,Lafayette,
David Myers,House,98,D,Lafayette,
Tasha Dillon,House,98,D,Lafayette,
Harry C. Griffith,House,100,D,Lafayette,
David Cook,House,102,D,Lafayette,
Percy W. Watson,House,103,D,Lafayette,
Dale Mitchell Kimble,House,105,D,Lafayette,
Rev. Royce R. Lott Jr.,House,107,D,Lafayette,
Douglas L. Lee,House,107,D,Lafayette,
Billy Broomfield,House,110,D,Lafayette,
Brandon Jones,House,111,D,Lafayette,
Randall H. Patterson,House,115,D,Lafayette,
Quentin Lyles,House,116,D,Lafayette,
Richard Kim Marsh,House,119,D,Lafayette,
Jacqueline Johnson,House,119,D,Lafayette,
John Johnson,House,119,D,Lafayette,
Robert Williams,House,119,D,Lafayette,
Sonya Williams-Barnes,House,119,D,Lafayette,
Charles Boggs,House,120,D,Lafayette,
Diane Peranich,House,121,D,Lafayette,
Latanya Toomer,House,121,D,Lafayette,
David Baria,House,122,D,Lafayette,
"William Bond Compton, Jr.",Governor,,D,Lamar,48
Johnny L. Dupree,Governor,,D,Lamar,1427
Bill Luckett,Governor,,D,Lamar,170
Gay Dale Shaw,Governor,,D,Lamar,32
Jim Hood,Attorney General,,D,Lamar,1548
Connie Moran,State Treasurer,,D,Lamar,1461
Joe Gill,Commissioner of Agriculture and Commerce,,D,Lamar,1456
Louis Fondren,Commissioner of Insurance,,D,Lamar,1425
Bill Stone,Senate,2,D,Lamar,
"Henry Boyd, Jr.",Senate,2,D,Lamar,
Nickey Browining,Senate,3,D,Lamar,
Eric Powell,Senate,4,D,Lamar,
J P Wilemon,Senate,5,D,Lamar,
Stacey Dale Scott,Senate,6,D,Lamar,
Hob Bryan,Senate,7,D,Lamar,
Marshall Coleman,Senate,8,D,Lamar,
Russell Jolly,Senate,8,D,Lamar,
Sherman Carouthers,Senate,8,D,Lamar,
Gray Tollison,Senate,9,D,Lamar,
Steve Hale,Senate,10,D,Lamar,
Michael Cathey,Senate,10,D,Lamar,
Robert Jackson,Senate,11,D,Lamar,
Derek T. Simmons,Senate,12,D,Lamar,
Willie L. Simmons,Senate,13,D,Lamar,
Carlos Moore,Senate,14,D,Lamar,
Bennie L. Turner,Senate,16,D,Lamar,
Steven Kilgore,Senate,18,D,Lamar,
Kenneth Wayne Jones,Senate,21,D,Lamar,
Franklin Mallett Jr.,Senate,21,D,Lamar,
Mala Brooks,Senate,22,D,Lamar,
"George ""Boo"" Hollowell",Senate,22,D,Lamar,
David Jordan,Senate,24,D,Lamar,
Earl G. Blackmon,Senate,24,D,Lamar,
Cecilia Sampayo,Senate,25,D,Lamar,
John A. Horn,Senate,26,D,Lamar,
Hillman Terome Frazer,Senate,27,D,Lamar,
Alice Varnado Harden,Senate,28,D,Lamar,
David Blount,Senate,29,D,Lamar,
Melvin Hendricks,Senate,31,D,Lamar,
Clark Adams,Senate,32,D,Lamar,
Sampson Jackson,Senate,32,D,Lamar,
Haskins Montgomery,Senate,34,D,Lamar,
Albert Butler,Senate,36,D,Lamar,
Bob Dearing,Senate,37,D,Lamar,
Kelvin E. Butler,Senate,38,D,Lamar,
W L Rayburn,Senate,39,D,Lamar,
Michael Smith,Senate,39,D,Lamar,
Dennis Cochran,Senate,43,D,Lamar,
James Walley,Senate,43,D,Lamar,
Joe Bye,Senate,46,D,Lamar,
Deborah Dawkins,Senate,48,D,Lamar,
Thomas McCarley,House,1,D,Lamar,
Rex Weathers,House,1,D,Lamar,
Nick Bain,House,2,D,Lamar,
Bobby Wren,House,3,D,Lamar,
Jimmy Wayne Russell,House,3,D,Lamar,
Tommy Cadle,House,3,D,Lamar,
Steve Fisher,House,4,D,Lamar,
James Nunnally,House,4,D,Lamar,
Jody Steverson,House,4,D,Lamar,
Kevin O. Buck,House,5,D,Lamar,
Clara Henderson Burnett,House,9,D,Lamar,
Jordan Bankhead,House,10,D,Lamar,
Greg Hodges,House,10,D,Lamar,
Joe C. Gardner,House,11,D,Lamar,
"Hollman ""Holly"" Raney",House,12,D,Lamar,
Ron Shapiro,House,12,D,Lamar,
Billy B. Gray,House,13,D,Lamar,
Jeff King,House,13,D,Lamar,
Don Randolph,House,13,D,Lamar,
Steve Shaw,House,13,D,Lamar,
Bobby Watson,House,13,D,Lamar,
Rick Spencer,House,15,D,Lamar,
Steve Holland,House,16,D,Lamar,
Mark DuVall,House,19,D,Lamar,
Brad Underwood,House,19,D,Lamar,
Jamie Franks,House,19,D,Lamar,
Donnie Bell,House,21,D,Lamar,
Preston E. Sullivan,House,22,D,Lamar,
Steve Whitten,House,23,D,Lamar,
Kevin Horan,House,24,D,Lamar,
John Mayo,House,25,D,Lamar,
Chuck Espy,House,26,D,Lamar,
Ferr Smith,House,27,D,Lamar,
David Dallas,House,28,D,Lamar,
Linda F. Coleman,House,29,D,Lamar,
Zachary Harris,House,30,D,Lamar,
Robert E. Huddleston,House,30,D,Lamar,
Jeffery Kilpatrick,House,30,D,Lamar,
Otis Anthony II,House,31,D,Lamar,
Rev. Torrey Bell Sr,House,31,D,Lamar,
Sara Thomas,House,31,D,Lamar,
Lester Williams,House,31,D,Lamar,
Michael T. Pembleton,House,31,D,Lamar,
Willie J. Perkins Sr,House,32,D,Lamar,
Tommy Reynolds,House,33,D,Lamar,
Linda Whittington,House,34,D,Lamar,
Jimmy Davidson,House,36,D,Lamar,
David Gibbs,House,36,D,Lamar,
Tyrone Ellis,House,38,D,Lamar,
David Callahan,House,42,D,Lamar,
Reecy Dickson,House,42,D,Lamar,
Michael T. Evans,House,43,D,Lamar,
Bennett Malone,House,45,D,Lamar,
Nathaniel Christian,House,48,D,Lamar,
Jason M. White,House,48,D,Lamar,
Thomas Lee Eskridge,House,48,D,Lamar,
Bryant Wandrick Clark,House,47,D,Lamar,
Willie L. Baddy,House,49,D,Lamar,
John W. Hines,House,50,D,Lamar,
Whitfield Harrington,House,51,D,Lamar,
Rufus Straughter,House,51,D,Lamar,
Gary Farmer,House,51,D,Lamar,
Bobby Moak,House,53,D,Lamar,
George Flaggs Jr.,House,55,D,Lamar,
Jim Culberson,House,56,D,Lamar,
Edward Blackmon Jr.,House,57,D,Lamar,
Walter Robinson Jr,House,63,D,Lamar,
Deborah Butler Dixon,House,63,D,Lamar,
Dorsey Carson,House,64,D,Lamar,
Mary H. Coleman,House,65,D,Lamar,
Cecil Brown,House,66,D,Lamar,
Earle S. Banks,House,67,D,Lamar,
Credell Calhoun,House,68,D,Lamar,
Alyce Griffin Clarke,House,69,D,Lamar,
"James ""Jim"" Evans",House,70,D,Lamar,
Adrienne Wooten,House,71,D,Lamar,
Kimberly Buck,House,72,D,Lamar,
Gay Polk,House,73,D,Lamar,
Brad Oberhousen,House,73,D,Lamar,
Tom Miles,House,75,D,Lamar,
Greg Holloway Sr,House,76,D,Lamar,
Frankie Chisholm,House,79,D,Lamar,
Bo Eaton II,House,79,D,Lamar,
Omeria Scott,House,80,D,Lamar,
Wilbert Jones,House,82,D,Lamar,
Charles Young Jr,House,82,D,Lamar,
Gary D. Houston,House,83,D,Lamar,
William G. Lee,House,84,D,Lamar,
Chuck Middleton,House,85,D,Lamar,
Jeffery Harness,House,85,D,Lamar,
Mack Carney,House,86,D,Lamar,
Sherra Lane,House,86,D,Lamar,
Johnny W. Stringer,House,87,D,Lamar,
